num,date,league,matchup,away,away_score,home,home_score,actual_total,market_total,market_spread,abs_spread,favorite,underdog,ud_score,pick,tier,ensemble,win_prob,rule,base_line,scaled_over,scaled_under,zone_width,flat,primary_result,dual_result,both_hit
840,2026-02-09,NBA,MEM@GSW,MEM,113,GSW,114,227,219.0,9.0,9.0,GSW,MEM,113,OVER,A,25.73,3.4,Rule1:UpsetClause,105.0,91.5,118.5,27.1,5,HIT,HIT,True
841,2026-02-09,NBA,MIL@ORL,MIL,99,ORL,118,217,220.5,9.5,9.5,ORL,MIL,99,OVER,A,0.54,2.9,Rule1:UpsetClause,105.5,91.5,119.5,28.1,5,HIT,HIT,True
842,2026-02-09,NBA,OKC@LAL,OKC,119,LAL,110,229,223.0,6.5,6.5,LAL,OKC,119,OVER,A,48.56,7.4,Rule1:UpsetClause,108.2,97.1,119.4,22.3,5,HIT,HIT,True
843,2026-02-09,NBA,PHI@POR,PHI,118,POR,135,253,231.5,3.0,3.0,POR,PHI,118,OVER,C,24.17,18.6,Rule3:OverExecution,114.2,99.1,129.4,30.3,12,HIT,HIT,True
844,2026-02-09,NBA,SAC@NOP,SAC,94,NOP,120,214,229.0,9.5,9.5,NOP,SAC,94,UNDER,A,-23.48,2.9,Rule1:UpsetClause,109.8,95.7,123.8,28.1,5,HIT,MISS,False
845,2026-02-09,NBA,UTA@MIA,UTA,115,MIA,111,226,236.0,6.0,6.0,MIA,UTA,115,UNDER,A,-10.38,8.6,Rule1:UpsetClause,115.0,104.3,125.7,21.4,5,HIT,HIT,True
846,2026-02-10,NBA,DAL@PHX,DAL,111,PHX,120,231,230.0,8.5,8.5,PHX,DAL,111,OVER,A,3.35,4.0,Rule1:UpsetClause,110.8,97.7,123.8,26.2,5,HIT,HIT,True
847,2026-02-10,NBA,IND@NYK,IND,137,NYK,134,271,227.0,11.0,11.0,NYK,IND,137,UNDER,A,-8.3,1.7,Rule1:UpsetClause,108.0,92.5,123.5,30.9,5,MISS,HIT,False
848,2026-02-10,NBA,LAC@HOU,LAC,95,HOU,102,197,213.5,9.0,9.0,HOU,LAC,95,UNDER,A,-12.25,3.4,Rule1:UpsetClause,102.2,88.7,115.8,27.1,5,HIT,HIT,True
849,2026-02-10,NBA,SAS@LAL,SAS,136,LAL,108,244,226.0,13.5,13.5,SAS,LAL,108,UNDER,A,-16.8,0.7,Rule2:StructuralOutlier,106.2,88.4,124.1,35.7,5,HIT,HIT,True
850,2026-02-11,NBA,ATL@CHA,ATL,107,CHA,110,217,235.5,2.0,2.0,CHA,ATL,107,UNDER,C,-9.99,22.8,Rule4:UnderExecution,116.8,102.7,130.8,28.2,12,HIT,HIT,True
851,2026-02-11,NBA,CHI@BOS,CHI,105,BOS,124,229,227.0,14.0,14.0,BOS,CHI,105,UNDER,A,-48.8,0.6,Rule2:StructuralOutlier,106.5,88.2,124.8,36.6,5,HIT,HIT,True
852,2026-02-11,NBA,DET@TOR,DET,113,TOR,95,208,223.5,1.0,1.0,TOR,DET,113,UNDER,C,-2.67,27.2,Rule4:UnderExecution,111.2,98.2,124.3,26.1,12,HIT,HIT,True
853,2026-02-11,NBA,IND@BKN,IND,115,BKN,110,225,215.5,6.5,6.5,BKN,IND,115,OVER,A,32.07,7.4,Rule1:UpsetClause,104.5,93.3,115.7,22.3,5,HIT,HIT,True
854,2026-02-11,NBA,LAC@HOU,LAC,105,HOU,102,207,212.5,8.5,8.5,HOU,LAC,105,UNDER,A,-31.29,4.0,Rule1:UpsetClause,102.0,88.9,115.1,26.2,5,HIT,HIT,True
855,2026-02-11,NBA,MEM@DEN,MEM,116,DEN,122,238,239.5,14.0,14.0,DEN,MEM,116,OVER,A,79.84,0.6,Rule2:StructuralOutlier,112.8,94.5,131.1,36.6,5,HIT,HIT,True
856,2026-02-11,NBA,MIA@NOP,MIA,123,NOP,111,234,233.5,2.0,2.0,NOP,MIA,123,UNDER,C,-39.0,22.8,Rule4:UnderExecution,115.8,101.7,129.8,28.2,12,HIT,HIT,True
857,2026-02-11,NBA,MIL@ORL,MIL,116,ORL,108,224,220.0,11.0,11.0,ORL,MIL,116,UNDER,A,-4.2,1.7,Rule1:UpsetClause,104.5,89.0,120.0,30.9,5,HIT,HIT,True
858,2026-02-11,NBA,NYK@PHI,NYK,138,PHI,89,227,225.0,2.5,2.5,NYK,PHI,89,OVER,C,16.33,20.7,Rule3:OverExecution,111.2,96.6,125.9,29.2,12,MISS,HIT,False
859,2026-02-11,NBA,POR@MIN,POR,109,MIN,133,242,238.0,7.5,7.5,MIN,POR,109,OVER,A,32.77,5.5,Rule1:UpsetClause,115.2,103.1,127.4,24.2,5,HIT,HIT,True
860,2026-02-11,NBA,WAS@CLE,WAS,113,CLE,138,251,239.0,17.5,17.5,CLE,WAS,113,OVER,A,14.45,0.2,Rule2:StructuralOutlier,110.8,89.1,132.4,43.2,5,HIT,HIT,True
861,2026-02-12,NBA,DAL@LAL,DAL,104,LAL,124,228,237.0,6.0,6.0,LAL,DAL,104,OVER,A,24.01,8.6,Rule1:UpsetClause,115.5,104.8,126.2,21.4,5,MISS,HIT,False
862,2026-02-12,NBA,MIL@OKC,MIL,110,OKC,93,203,214.5,13.5,13.5,OKC,MIL,110,UNDER,A,-23.6,0.7,Rule2:StructuralOutlier,100.5,82.7,118.3,35.7,5,HIT,HIT,True
863,2026-02-12,NBA,POR@UTA,POR,135,UTA,119,254,236.5,6.0,6.0,POR,UTA,119,OVER,A,51.78,8.6,Rule1:UpsetClause,115.2,104.5,126.0,21.4,5,HIT,HIT,True
864,2026-02-13,NBA,ATL@PHI,ATL,117,PHI,107,224,241.5,1.0,1.0,ATL,PHI,107,UNDER,C,-5.6,27.2,Rule4:UnderExecution,120.2,107.2,133.3,26.1,12,HIT,MISS,False
865,2026-02-13,NBA,BKN@CLE,BKN,84,CLE,112,196,229.5,16.0,16.0,CLE,BKN,84,OVER,A,11.01,0.3,Rule2:StructuralOutlier,106.8,86.5,127.0,40.4,5,MISS,HIT,False
866,2026-02-13,NBA,BOS@GSW,BOS,121,GSW,110,231,211.5,5.5,5.5,BOS,GSW,110,UNDER,A,-62.63,9.9,Rule1:UpsetClause,103.0,92.8,113.2,20.4,5,HIT,HIT,True
867,2026-02-13,NBA,DEN@LAC,DEN,114,LAC,115,229,226.5,4.5,4.5,LAC,DEN,114,OVER,B,27.73,13.0,Rule1:UpsetClause,111.0,99.5,122.5,23.0,7,HIT,HIT,True
868,2026-02-13,NBA,DET@NYK,DET,126,NYK,111,237,218.5,4.0,4.0,DET,NYK,111,OVER,B,6.02,14.7,Rule1:UpsetClause,107.2,96.2,118.2,22.0,7,HIT,HIT,True
869,2026-02-13,NBA,HOU@CHA,HOU,105,CHA,101,206,218.0,5.0,5.0,HOU,CHA,101,UNDER,B,-81.44,11.4,Rule1:UpsetClause,106.5,94.5,118.5,24.0,7,HIT,HIT,True
870,2026-02-13,NBA,IND@WAS,IND,105,WAS,112,217,233.5,2.0,2.0,WAS,IND,105,OVER,C,33.39,22.8,Rule3:OverExecution,115.8,101.7,129.8,28.2,12,HIT,HIT,True
871,2026-02-13,NBA,ORL@SAC,ORL,131,SAC,94,225,226.5,8.0,8.0,ORL,SAC,94,UNDER,A,-4.19,4.7,Rule1:UpsetClause,109.2,96.7,121.8,25.2,5,HIT,MISS,False
872,2026-02-13,NBA,PHX@SAS,PHX,94,SAS,121,215,229.5,8.0,8.0,SAS,PHX,94,OVER,A,17.1,4.7,Rule1:UpsetClause,110.8,98.2,123.3,25.2,5,MISS,HIT,False
873,2026-02-13,NBA,TOR@CHI,TOR,110,CHI,101,211,234.5,6.0,6.0,TOR,CHI,101,UNDER,A,-0.15,8.6,Rule1:UpsetClause,114.2,103.5,125.0,21.4,5,HIT,MISS,False
874,2026-02-14,NBA,ATL@PHI,ATL,117,PHI,107,224,241.5,1.0,1.0,PHI,ATL,117,UNDER,C,-1.94,27.2,Rule4:UnderExecution,120.2,107.2,133.3,26.1,12,HIT,HIT,True
875,2026-02-14,NBA,BKN@CLE,BKN,84,CLE,112,196,229.5,16.0,16.0,CLE,BKN,84,UNDER,A,-37.57,0.3,Rule2:StructuralOutlier,106.8,86.5,127.0,40.4,5,HIT,MISS,False
876,2026-02-14,NBA,BOS@GSW,BOS,121,GSW,110,231,211.5,5.5,5.5,GSW,BOS,121,UNDER,A,-42.65,9.9,Rule1:UpsetClause,103.0,92.8,113.2,20.4,5,MISS,HIT,False
877,2026-02-14,NBA,DEN@LAC,DEN,114,LAC,115,229,226.5,-4.5,4.5,DEN,LAC,115,OVER,B,37.9,44.5,Rule3:OverExecution,111.0,99.5,122.5,23.0,7,HIT,HIT,True
878,2026-02-14,NBA,DET@NYK,DET,126,NYK,111,237,218.5,-4.0,4.0,DET,NYK,111,OVER,B,15.39,43.6,Rule3:OverExecution,107.2,96.2,118.2,22.0,7,HIT,HIT,True
879,2026-02-14,NBA,HOU@CHA,HOU,105,CHA,101,206,218.0,5.0,5.0,HOU,CHA,101,UNDER,B,-85.18,11.4,Rule1:UpsetClause,106.5,94.5,118.5,24.0,7,HIT,HIT,True
880,2026-02-14,NBA,IND@WAS,IND,105,WAS,112,217,233.5,2.0,2.0,WAS,IND,105,OVER,C,4.75,22.8,Rule3:OverExecution,115.8,101.7,129.8,28.2,12,HIT,HIT,True
881,2026-02-14,NBA,ORL@SAC,ORL,131,SAC,94,225,226.5,8.0,8.0,SAC,ORL,131,UNDER,A,-23.13,4.7,Rule1:UpsetClause,109.2,96.7,121.8,25.2,5,MISS,HIT,False
882,2026-02-14,NBA,PHX@SAS,PHX,94,SAS,121,215,229.5,8.0,8.0,SAS,PHX,94,UNDER,A,-4.12,4.7,Rule1:UpsetClause,110.8,98.2,123.3,25.2,5,HIT,MISS,False
883,2026-02-14,NBA,TOR@CHI,TOR,110,CHI,101,211,234.5,6.0,6.0,CHI,TOR,110,UNDER,A,-28.18,8.6,Rule1:UpsetClause,114.2,103.5,125.0,21.4,5,HIT,HIT,True
884,2026-02-15,NBA,ATL@PHI,ATL,117,PHI,107,224,241.5,1.0,1.0,PHI,ATL,117,UNDER,C,-21.31,27.2,Rule4:UnderExecution,120.2,107.2,133.3,26.1,12,HIT,HIT,True
885,2026-02-15,NBA,BK@CLE,BK,84,CLE,112,196,229.5,16.0,16.0,CLE,BK,84,UNDER,A,-23.62,0.3,Rule2:StructuralOutlier,106.8,86.5,127.0,40.4,5,HIT,MISS,False
886,2026-02-15,NBA,HOU@CHA,HOU,105,CHA,101,206,218.0,5.0,5.0,HOU,CHA,101,UNDER,B,-92.15,11.4,Rule1:UpsetClause,106.5,94.5,118.5,24.0,7,HIT,HIT,True
887,2026-02-15,NBA,IND@WAS,IND,105,WAS,112,217,233.5,2.0,2.0,IND,WAS,112,OVER,C,23.67,22.8,Rule3:OverExecution,115.8,101.7,129.8,28.2,12,HIT,HIT,True
888,2026-02-20,NBA,BKN@OKC,BKN,86,OKC,105,191,216.0,17.0,17.0,OKC,BKN,86,UNDER,A,-68.18,0.2,Rule2:StructuralOutlier,99.5,78.3,120.7,42.3,5,HIT,HIT,True
889,2026-02-20,NBA,CLE@CHA,CLE,118,CHA,113,231,229.0,6.0,6.0,CLE,CHA,113,UNDER,A,-81.51,8.6,Rule1:UpsetClause,111.5,100.8,122.2,21.4,5,HIT,HIT,True
890,2026-02-20,NBA,DAL@MIN,DAL,111,MIN,122,233,239.5,14.0,14.0,MIN,DAL,111,OVER,A,35.36,0.6,Rule2:StructuralOutlier,112.8,94.5,131.1,36.6,5,HIT,HIT,True
891,2026-02-20,NBA,DEN@POR,DEN,157,POR,103,260,241.5,1.5,1.5,POR,DEN,157,OVER,C,71.51,25.0,Rule3:OverExecution,120.0,106.4,133.6,27.1,12,HIT,MISS,False
892,2026-02-20,NBA,IND@WAS,IND,118,WAS,131,249,230.0,1.5,1.5,WAS,IND,118,UNDER,C,-25.79,25.0,Rule4:UnderExecution,114.2,100.7,127.8,27.2,12,HIT,HIT,True
893,2026-02-20,NBA,LAC@LAL,LAC,122,LAL,125,247,228.0,7.5,7.5,LAL,LAC,122,OVER,A,6.75,5.5,Rule1:UpsetClause,110.2,98.1,122.4,24.2,5,HIT,HIT,True
894,2026-02-20,NBA,MIA@ATL,MIA,128,ATL,97,225,244.0,3.5,3.5,MIA,ATL,97,UNDER,B,-53.66,16.6,Rule4:UnderExecution,120.2,109.8,130.8,21.0,7,HIT,MISS,False
895,2026-02-20,NBA,MIL@NOP,MIL,139,NOP,118,257,224.0,4.5,4.5,NOP,MIL,139,UNDER,B,-32.2,13.0,Rule1:UpsetClause,109.8,98.2,121.2,23.0,7,MISS,HIT,False
896,2026-02-20,NBA,UTA@MEM,UTA,114,MEM,123,237,237.5,2.5,2.5,MEM,UTA,114,OVER,C,25.38,20.7,Rule3:OverExecution,117.5,102.9,132.1,29.2,12,HIT,HIT,True
897,2026-02-21,NBA,DET@CHI,DET,126,CHI,110,236,234.5,10.5,10.5,DET,CHI,110,UNDER,A,-9.96,2.1,Rule1:UpsetClause,112.0,97.0,127.0,29.9,5,HIT,HIT,True
898,2026-02-21,NBA,HOU@NYK,HOU,106,NYK,108,214,220.5,3.5,3.5,NYK,HOU,106,OVER,B,22.9,16.6,Rule3:OverExecution,108.5,98.0,119.0,21.0,7,HIT,HIT,True
899,2026-02-21,NBA,MEM@MIA,MEM,120,MIA,136,256,238.0,12.0,12.0,MIA,MEM,120,UNDER,A,-15.0,1.2,Rule1:UpsetClause,113.0,96.6,129.4,32.8,5,HIT,HIT,True
900,2026-02-21,NBA,ORL@PHX,ORL,110,PHX,113,223,218.5,3.5,3.5,PHX,ORL,110,UNDER,B,-22.41,16.6,Rule4:UnderExecution,107.5,97.0,118.0,21.0,7,HIT,HIT,True
901,2026-02-21,NBA,PHI@NOP,PHI,111,NOP,126,237,235.0,4.0,4.0,PHI,NOP,126,UNDER,B,-8.22,14.7,Rule1:UpsetClause,115.5,104.5,126.5,22.0,7,HIT,HIT,True
902,2026-02-21,NBA,SAC@SAS,SAC,122,SAS,139,261,230.5,18.5,18.5,SAS,SAC,122,UNDER,A,-15.01,0.1,Rule2:StructuralOutlier,106.0,83.4,128.6,45.1,5,HIT,HIT,True
903,2026-02-22,NBA,BKN@ATL,BKN,104,ATL,115,219,228.0,9.5,9.5,ATL,BKN,104,UNDER,A,-101.35,2.9,Rule1:UpsetClause,109.2,95.2,123.3,28.1,5,HIT,HIT,True
904,2026-02-22,NBA,BOS@LAL,BOS,111,LAL,89,200,230.5,1.0,1.0,BOS,LAL,89,UNDER,C,-27.12,27.2,Rule4:UnderExecution,114.8,101.7,127.8,26.1,12,HIT,MISS,False
905,2026-02-22,NBA,CHA@WAS,CHA,129,WAS,112,241,224.5,10.5,10.5,CHA,WAS,112,UNDER,A,-27.19,2.1,Rule1:UpsetClause,107.0,92.0,122.0,29.9,5,HIT,HIT,True
906,2026-02-22,NBA,CLE@OKC,CLE,113,OKC,121,234,228.0,4.0,4.0,CLE,OKC,121,OVER,B,3.44,14.7,Rule1:UpsetClause,112.0,101.0,123.0,22.0,7,HIT,HIT,True
907,2026-02-22,NBA,DAL@IND,DAL,134,IND,130,264,237.5,1.0,1.0,DAL,IND,130,OVER,C,9.26,27.2,Rule3:OverExecution,118.2,105.2,131.3,26.1,12,HIT,HIT,True
908,2026-02-22,NBA,DEN@GSW,DEN,117,GSW,128,245,228.5,6.0,6.0,DEN,GSW,128,OVER,A,27.87,8.6,Rule1:UpsetClause,111.2,100.5,122.0,21.4,5,HIT,MISS,False
909,2026-02-22,NBA,NYK@CHI,NYK,105,CHI,99,204,234.0,9.0,9.0,NYK,CHI,99,OVER,A,6.75,3.4,Rule1:UpsetClause,112.5,99.0,126.0,27.1,5,HIT,HIT,True
910,2026-02-22,NBA,ORL@LAC,ORL,113,LAC,109,222,215.5,4.0,4.0,LAC,ORL,113,OVER,B,6.74,14.7,Rule1:UpsetClause,105.8,94.8,116.8,22.0,7,HIT,HIT,True
911,2026-02-22,NBA,PHI@MIN,PHI,135,MIN,108,243,239.0,9.5,9.5,MIN,PHI,135,UNDER,A,-10.91,2.9,Rule1:UpsetClause,114.8,100.7,128.8,28.1,5,MISS,HIT,False
912,2026-02-22,NBA,POR@PHX,POR,92,PHX,77,169,225.0,3.5,3.5,POR,PHX,77,OVER,B,8.51,16.6,Rule3:OverExecution,110.8,100.2,121.2,21.0,7,MISS,HIT,False
913,2026-02-22,NBA,TOR@MIL,TOR,122,MIL,94,216,219.0,4.0,4.0,TOR,MIL,94,UNDER,B,-44.16,14.7,Rule1:UpsetClause,107.5,96.5,118.5,22.0,7,HIT,MISS,False
914,2026-02-23,NBA,SAC@MEM,SAC,123,MEM,114,237,233.5,2.5,2.5,MEM,SAC,123,UNDER,C,-2.5,20.7,Rule4:UnderExecution,115.5,100.9,130.1,29.2,12,HIT,HIT,True
915,2026-02-23,NBA,SAS@DET,SAS,114,DET,103,217,232.5,1.5,1.5,DET,SAS,114,OVER,C,11.36,25.0,Rule3:OverExecution,115.5,101.9,129.1,27.1,12,HIT,HIT,True
916,2026-02-23,NBA,UTA@HOU,UTA,105,HOU,125,230,228.0,13.5,13.5,HOU,UTA,105,UNDER,A,-43.95,0.7,Rule2:StructuralOutlier,107.2,89.4,125.1,35.7,5,HIT,HIT,True
917,2026-02-24,NBA,BOS@PHX,BOS,97,PHX,81,178,207.0,5.5,5.5,PHX,BOS,97,UNDER,A,-56.21,9.9,Rule1:UpsetClause,100.8,90.5,111.0,20.4,5,HIT,HIT,True
918,2026-02-24,NBA,CHA@CHI,CHA,131,CHI,99,230,232.5,8.0,8.0,CHI,CHA,131,UNDER,A,-66.44,4.7,Rule1:UpsetClause,112.2,99.7,124.8,25.2,5,MISS,HIT,False
919,2026-02-24,NBA,DAL@BKN,DAL,123,BKN,114,237,226.5,1.5,1.5,DAL,BKN,114,UNDER,C,-50.55,25.0,Rule4:UnderExecution,112.5,98.9,126.1,27.2,12,HIT,HIT,True
920,2026-02-24,NBA,GSW@NOP,GSW,109,NOP,113,222,229.0,1.0,1.0,NOP,GSW,109,OVER,C,4.14,27.2,Rule3:OverExecution,114.0,101.0,127.0,26.1,12,HIT,HIT,True
921,2026-02-24,NBA,MIA@MIL,MIA,117,MIL,128,245,229.0,6.5,6.5,MIL,MIA,117,UNDER,A,-5.8,7.4,Rule1:UpsetClause,111.2,100.1,122.4,22.3,5,HIT,HIT,True
922,2026-02-24,NBA,MIN@POR,MIN,124,POR,121,245,235.5,6.5,6.5,POR,MIN,124,OVER,A,53.21,7.4,Rule1:UpsetClause,114.5,103.3,125.7,22.3,5,HIT,HIT,True
923,2026-02-24,NBA,NYK@CLE,NYK,94,CLE,109,203,231.5,4.0,4.0,CLE,NYK,94,UNDER,B,-31.94,14.7,Rule1:UpsetClause,113.8,102.8,124.8,22.0,7,HIT,MISS,False
924,2026-02-24,NBA,OKC@TOR,OKC,116,TOR,107,223,217.0,1.0,1.0,TOR,OKC,116,OVER,C,6.91,27.2,Rule3:OverExecution,108.0,95.0,121.0,26.1,12,HIT,HIT,True
925,2026-02-24,NBA,ORL@LAL,ORL,110,LAL,109,219,228.5,6.5,6.5,LAL,ORL,110,OVER,A,22.44,7.4,Rule1:UpsetClause,111.0,99.8,122.2,22.3,5,HIT,HIT,True
926,2026-02-24,NBA,PHI@IND,PHI,135,IND,114,249,234.0,11.0,11.0,PHI,IND,114,UNDER,A,-13.21,1.7,Rule1:UpsetClause,111.5,96.0,127.0,30.9,5,HIT,HIT,True
927,2026-02-24,NBA,WAS@ATL,WAS,98,ATL,119,217,236.5,12.0,12.0,ATL,WAS,98,UNDER,A,-20.17,1.2,Rule1:UpsetClause,112.2,95.8,128.7,32.8,5,HIT,HIT,True
928,2026-02-25,NBA,BOS@DEN,BOS,84,DEN,103,187,228.0,3.5,3.5,DEN,BOS,84,OVER,B,12.03,16.6,Rule3:OverExecution,112.2,101.8,122.8,21.0,7,MISS,HIT,False
929,2026-02-25,NBA,CLE@MIL,CLE,116,MIL,118,234,221.0,3.0,3.0,CLE,MIL,118,UNDER,C,-38.71,18.6,Rule4:UnderExecution,109.0,93.8,124.2,30.3,12,HIT,HIT,True
930,2026-02-25,NBA,GSW@MEM,GSW,133,MEM,112,245,226.5,4.0,4.0,GSW,MEM,112,OVER,B,42.43,14.7,Rule1:UpsetClause,111.2,100.2,122.2,22.0,7,HIT,HIT,True
931,2026-02-25,NBA,OKC@DET,OKC,116,DET,124,240,221.0,10.5,10.5,DET,OKC,116,OVER,A,55.79,2.1,Rule1:UpsetClause,105.2,90.3,120.2,29.9,5,HIT,HIT,True
932,2026-02-25,NBA,SAC@HOU,SAC,97,HOU,128,225,221.5,13.5,13.5,HOU,SAC,97,UNDER,A,-51.03,0.7,Rule2:StructuralOutlier,104.0,86.2,121.8,35.7,5,HIT,HIT,True
933,2026-02-25,NBA,SAS@TOR,SAS,110,TOR,107,217,230.5,6.0,6.0,SAS,TOR,107,UNDER,A,-32.49,8.6,Rule1:UpsetClause,112.2,101.5,123.0,21.4,5,HIT,HIT,True
934,2026-02-26,NBA,CHA@IND,CHA,133,IND,109,242,229.5,12.0,12.0,CHA,IND,109,UNDER,A,-3.05,1.2,Rule1:UpsetClause,108.8,92.3,125.2,32.8,5,HIT,HIT,True
935,2026-02-26,NBA,MIA@PHI,MIA,117,PHI,124,241,240.5,2.0,2.0,PHI,MIA,117,UNDER,C,-1.17,22.8,Rule4:UnderExecution,119.2,105.2,133.3,28.2,12,HIT,HIT,True
936,2026-02-26,NBA,SAS@BKN,SAS,126,BKN,110,236,223.5,10.5,10.5,SAS,BKN,110,UNDER,A,-67.4,2.1,Rule1:UpsetClause,106.5,91.5,121.5,29.9,5,HIT,HIT,True
937,2026-02-26,NBA,WAS@ATL,WAS,96,ATL,126,222,236.0,10.5,10.5,ATL,WAS,96,UNDER,A,-35.26,2.1,Rule1:UpsetClause,112.8,97.8,127.7,29.9,5,HIT,MISS,False
938,2026-02-27,NBA,BKN@BOS,BKN,111,BOS,148,259,209.5,16.5,16.5,BOS,BKN,111,UNDER,A,-89.99,0.3,Rule2:StructuralOutlier,96.5,75.8,117.2,41.3,5,HIT,HIT,True
939,2026-02-27,NBA,CLE@DET,CLE,119,DET,122,241,227.0,8.5,8.5,DET,CLE,119,OVER,A,2.67,4.0,Rule1:UpsetClause,109.2,96.2,122.3,26.2,5,HIT,HIT,True
940,2026-02-27,NBA,MEM@DAL,MEM,124,DAL,105,229,241.5,5.0,5.0,DAL,MEM,124,OVER,B,40.19,11.4,Rule1:UpsetClause,118.2,106.2,130.2,24.0,7,HIT,HIT,True
941,2026-02-27,NBA,NYK@MIL,NYK,127,MIL,98,225,219.5,8.5,8.5,NYK,MIL,98,UNDER,A,-2.96,4.0,Rule1:UpsetClause,105.5,92.4,118.6,26.2,5,HIT,HIT,True
942,2026-02-28,NBA,HOU@MIA,HOU,105,MIA,115,220,226.0,2.0,2.0,HOU,MIA,115,UNDER,C,-30.65,22.8,Rule4:UnderExecution,112.0,97.9,126.1,28.2,12,HIT,HIT,True
943,2026-02-28,NBA,LAL@GSW,LAL,129,GSW,101,230,225.5,4.0,4.0,LAL,GSW,101,OVER,B,21.65,14.7,Rule1:UpsetClause,110.8,99.8,121.8,22.0,7,HIT,HIT,True
944,2026-02-28,NBA,NOP@UTA,NOP,115,UTA,105,220,244.5,5.5,5.5,UTA,NOP,115,UNDER,A,-0.73,9.9,Rule1:UpsetClause,119.5,109.3,129.7,20.4,5,HIT,HIT,True
945,2026-02-28,NBA,POR@CHA,POR,93,CHA,109,202,229.5,6.5,6.5,CHA,POR,93,UNDER,A,-32.43,7.4,Rule1:UpsetClause,111.5,100.3,122.7,22.3,5,HIT,MISS,False
946,2026-02-28,NBA,TOR@WAS,TOR,134,WAS,125,259,229.0,14.0,14.0,TOR,WAS,125,UNDER,A,-32.41,0.6,Rule2:StructuralOutlier,107.5,89.2,125.8,36.6,5,HIT,HIT,True
947,2026-03-01,NBA,CLE@BK,CLE,106,BK,102,208,224.5,11.5,11.5,CLE,BK,102,UNDER,A,-15.93,1.5,Rule1:UpsetClause,106.5,90.6,122.4,31.8,5,HIT,HIT,True
948,2026-03-01,NBA,CLE@BKN,CLE,106,BKN,102,208,224.5,11.5,11.5,CLE,BKN,102,UNDER,A,-38.45,1.5,Rule1:UpsetClause,106.5,90.6,122.4,31.8,5,HIT,HIT,True
949,2026-03-01,NBA,DET@ORL,DET,106,ORL,92,198,225.5,5.0,5.0,DET,ORL,92,OVER,B,28.48,11.4,Rule1:UpsetClause,110.2,98.2,122.2,24.0,7,MISS,HIT,False
950,2026-03-01,NBA,MIL@CHI,MIL,97,CHI,120,217,231.5,2.5,2.5,MIL,CHI,120,UNDER,C,-17.05,20.7,Rule4:UnderExecution,114.5,99.9,129.1,29.2,12,HIT,HIT,True
951,2026-03-01,NBA,MIN@DEN,MIN,117,DEN,108,225,241.0,3.0,3.0,DEN,MIN,117,OVER,C,61.71,18.6,Rule3:OverExecution,119.0,103.8,134.2,30.3,12,HIT,HIT,True
952,2026-03-01,NBA,NOP@LAC,NOP,117,LAC,137,254,222.5,8.5,8.5,LAC,NOP,117,UNDER,A,-6.28,4.0,Rule1:UpsetClause,107.0,93.9,120.1,26.2,5,HIT,HIT,True
953,2026-03-01,NBA,OKC@DAL,OKC,100,DAL,87,187,237.0,16.5,16.5,OKC,DAL,87,UNDER,A,-22.19,0.3,Rule2:StructuralOutlier,110.2,89.6,130.9,41.4,5,HIT,MISS,False
954,2026-03-01,NBA,PHI@BOS,PHI,98,BOS,114,212,220.0,8.5,8.5,BOS,PHI,98,UNDER,A,-16.71,4.0,Rule1:UpsetClause,105.8,92.7,118.8,26.2,5,HIT,HIT,True
955,2026-03-01,NBA,SA@NY,SA,89,NY,114,203,227.5,1.0,1.0,SA,NY,114,OVER,C,42.0,27.2,Rule3:OverExecution,113.2,100.2,126.3,26.1,12,HIT,HIT,True
956,2026-03-01,NBA,SAC@LAL,SAC,104,LAL,128,232,236.0,13.0,13.0,LAL,SAC,104,OVER,A,3.46,0.9,Rule2:StructuralOutlier,111.5,94.2,128.8,34.7,5,HIT,HIT,True
957,2026-03-01,NBA,SAS@NYK,SAS,89,NYK,114,203,227.5,1.0,1.0,NYK,SAS,89,UNDER,C,-35.59,27.2,Rule4:UnderExecution,113.2,100.2,126.3,26.1,12,HIT,MISS,False
958,2026-03-02,NBA,BOS@MIL,BOS,108,MIL,81,189,216.0,2.5,2.5,BOS,MIL,81,UNDER,C,-28.83,20.7,Rule4:UnderExecution,106.8,92.1,121.4,29.2,12,HIT,MISS,False
959,2026-03-02,NBA,DEN@UTA,DEN,128,UTA,125,253,242.0,11.5,11.5,DEN,UTA,125,OVER,A,3.94,1.5,Rule1:UpsetClause,115.2,99.3,131.2,31.9,5,HIT,HIT,True
960,2026-03-02,NBA,HOU@WAS,HOU,123,WAS,118,241,225.5,14.5,14.5,HOU,WAS,118,UNDER,A,-9.26,0.5,Rule2:StructuralOutlier,105.5,86.7,124.3,37.6,5,HIT,HIT,True
961,2026-03-02,NBA,LAC@GSW,LAC,114,GSW,101,215,216.5,1.0,1.0,LAC,GSW,101,OVER,C,40.36,27.2,Rule3:OverExecution,107.8,94.7,120.8,26.1,12,HIT,HIT,True
962,2026-03-03,NBA,BKN@MIA,BKN,98,MIA,124,222,226.0,12.5,12.5,MIA,BKN,98,UNDER,A,-6.38,1.0,Rule2:StructuralOutlier,106.8,89.9,123.6,33.8,5,HIT,HIT,True
963,2026-03-03,NBA,DAL@CHA,DAL,90,CHA,117,207,227.0,13.0,13.0,CHA,DAL,90,UNDER,A,-31.27,0.9,Rule2:StructuralOutlier,107.0,89.7,124.3,34.7,5,HIT,HIT,True
